Time,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7
2152,-6.0161643,-5.569876,-0.32768786,-1.3472208,-7.6284704,-9.390188,-4.371633
2153,-5.9763365,-5.5886416,-0.32789922,-1.3493853,-7.5915728,-9.355243,-4.320331
2154,-5.904778,-5.5815363,-0.32372335,-1.3666929,-7.503411,-9.288568,-4.2360773
2155,-5.8678966,-5.6052012,-0.3298105,-1.3552027,-7.4450445,-9.228249,-4.1442647
2156,-5.8719797,-5.6542063,-0.33487022,-1.344637,-7.426667,-9.213777,-4.0792556
2157,-5.8426876,-5.673743,-0.3407346,-1.3348761,-7.3719845,-9.164954,-3.990393
2158,-5.773476,-5.702187,-0.3476947,-1.3262107,-7.2930074,-9.078164,-3.8650284
2159,-5.6620283,-5.7215986,-0.359294,-1.310466,-7.1835127,-8.953044,-3.7091477
2160,-5.483011,-5.7427764,-0.36777648,-1.3091829,-7.049417,-8.813089,-3.5298865
2161,-5.2436714,-5.759296,-0.3764837,-1.3159368,-6.8882027,-8.646015,-3.3276553
2162,-4.985022,-5.7613893,-0.38443616,-1.3356079,-6.7320924,-8.446937,-3.1061158
2163,-4.785801,-5.798984,-0.39664066,-1.3458594,-6.613437,-8.302891,-2.916172
2164,-4.6060557,-5.833595,-0.4136732,-1.3511728,-6.5093765,-8.151954,-2.7310557
2165,-4.4539895,-5.8866067,-0.44129422,-1.3475437,-6.4022317,-7.9686375,-2.5194192
2166,-4.286294,-5.96256,-0.48209184,-1.3356069,-6.2848268,-7.782874,-2.2936156
2167,-4.0913944,-6.0249887,-0.53475404,-1.3081914,-6.187097,-7.612878,-2.1021369
2168,-4.07018,-6.0794578,-0.6165667,-1.2376608,-6.0833635,-7.3548484,-1.9114888
2169,-3.9920785,-6.0877814,-0.6991098,-1.1952037,-5.9549694,-7.1053596,-1.7362223
2170,-3.789043,-6.0580854,-0.7592572,-1.1283991,-5.9760556,-7.061991,-1.7143359
2171,-3.664656,-6.0884852,-0.86387455,-1.0513747,-5.940047,-6.9712963,-1.621687
2172,-3.655216,-6.2177157,-0.9618566,-1.0184972,-5.9032626,-6.9208407,-1.4911535
2173,-3.7065358,-6.365227,-1.0585866,-0.9804616,-5.9296803,-6.8847594,-1.3945246
2174,-3.7717698,-6.5603437,-1.1306565,-0.96464086,-5.991985,-6.9255776,-1.3162045
2175,-3.852194,-6.626119,-1.1866668,-0.9464321,-6.0108852,-6.9269004,-1.2706528
2176,-4.0013876,-6.6874213,-1.2635943,-0.91203016,-6.0448437,-6.9081235,-1.2284383
2177,-4.209458,-6.7236195,-1.3378757,-0.8935401,-6.0322127,-6.8564305,-1.1747909
2178,-4.3187294,-6.682011,-1.3870887,-0.8949011,-5.96912,-6.7620907,-1.1292764
2179,-4.4628153,-6.6991444,-1.50969,-0.851487,-5.9550033,-6.6854725,-1.0917218
2180,-4.9561706,-6.7442565,-1.5997251,-0.77745944,-6.0216007,-6.636836,-1.1192592
2181,-5.400947,-6.7818065,-1.6538771,-0.7134471,-6.1177435,-6.662667,-1.1724316
2182,-5.729332,-6.797691,-1.6922243,-0.6512064,-6.211753,-6.666832,-1.248863
2183,-6.0105276,-6.797637,-1.722442,-0.5886525,-6.3152156,-6.670684,-1.3484178
2184,-6.2441583,-6.783221,-1.7675959,-0.5332207,-6.4140825,-6.691424,-1.4414241
2185,-6.379876,-6.786124,-1.8212808,-0.4814371,-6.526359,-6.7216716,-1.538079
2186,-6.4409566,-6.788612,-1.8745495,-0.43704966,-6.6460342,-6.769081,-1.6323622
2187,-6.5090504,-6.803972,-1.9387376,-0.39772204,-6.761003,-6.82155,-1.7180345
2188,-6.552708,-6.8300524,-1.998021,-0.36716148,-6.8710675,-6.874974,-1.7890365
2189,-6.591827,-6.8887024,-2.0566719,-0.34573302,-6.962921,-6.908234,-1.832061
2190,-6.6249967,-6.9296837,-2.105466,-0.33398053,-7.00195,-6.894529,-1.8456993
2191,-6.625348,-7.015973,-2.1644108,-0.32066062,-7.074567,-6.877302,-1.8616762
2192,-6.6353574,-7.0923886,-2.2271543,-0.3091854,-7.1255918,-6.900983,-1.8697323
2193,-6.6886115,-7.278456,-2.29994,-0.29994014,-7.2452526,-6.979628,-1.8624401
2194,-6.7383623,-7.4004717,-2.3565264,-0.29695594,-7.3145337,-7.031331,-1.8399248
2195,-6.7431235,-7.50289,-2.4403892,-0.28804556,-7.375936,-7.0692954,-1.8329674
2196,-6.6649375,-7.5497046,-2.4520469,-0.29579675,-7.3661094,-7.0516562,-1.7918904
2197,-6.6630797,-7.6669865,-2.484369,-0.3037049,-7.383783,-7.049799,-1.7412047
2198,-6.708405,-7.847077,-2.5599675,-0.30801442,-7.4349675,-7.059967,-1.6888738
2199,-6.623604,-7.8736043,-2.5581744,-0.32672915,-7.361885,-6.9361053,-1.6196978
2200,-6.5407257,-7.8922887,-2.5622103,-0.35127288,-7.261429,-6.8395543,-1.5348667
2201,-6.5554996,-7.9910464,-2.5535467,-0.3816716,-7.235187,-6.8562813,-1.4441729
2202,-6.6300535,-8.206225,-2.6417727,-0.39763215,-7.286304,-6.868335,-1.3722415
2203,-6.688707,-8.344957,-2.6340191,-0.426988,-7.2902694,-6.856675,-1.3000349
2204,-6.6582804,-8.470781,-2.6533978,-0.44734326,-7.300859,-6.855546,-1.2481244
2205,-6.600185,-8.572842,-2.6763568,-0.49081025,-7.2486224,-6.8287005,-1.1529195
2206,-6.5273504,-8.6211,-2.6669981,-0.55664665,-7.125008,-6.7421937,-1.0390687
2207,-6.571986,-8.74386,-2.6891727,-0.63253206,-7.0368295,-6.6657357,-0.92354923
2208,-6.6328063,-8.880852,-2.7499917,-0.71093017,-6.9706955,-6.6210876,-0.81835204
2209,-6.6877146,-8.965057,-2.7853703,-0.7775578,-6.916229,-6.599825,-0.74435467
2210,-6.6808753,-9.055875,-2.809781,-0.83517164,-6.883999,-6.6066566,-0.6886862
2211,-6.6931815,-9.204901,-2.876775,-0.90997916,-6.870915,-6.6287284,-0.62091523
2212,-6.7558827,-9.380883,-2.9634054,-1.0019771,-6.8613515,-6.6484613,-0.5488517
2213,-6.846676,-9.62402,-3.093258,-1.098629,-6.852535,-6.692379,-0.4814415
2214,-6.91649,-9.883287,-3.1913927,-1.2387561,-6.803209,-6.758287,-0.40672493
2215,-6.955325,-10.181888,-3.229739,-1.4572783,-6.7346215,-6.853763,-0.32251227
2216,-7.0013533,-10.581431,-3.271373,-1.7337753,-6.6947126,-6.9720564,-0.2454939
2217,-7.1432047,-10.985002,-3.3702557,-2.032853,-6.676408,-7.084611,-0.18422036
2218,-7.310008,-11.288523,-3.4418428,-2.3090312,-6.6615715,-7.153758,-0.14399227
2219,-7.507421,-11.556252,-3.3716786,-2.637304,-6.616797,-7.2476554,-0.1148431
2220,-7.6672277,-11.751211,-3.3586338,-2.8683996,-6.5773845,-7.2668376,-0.09886833
2221,-7.7312303,-11.782011,-3.3884568,-2.9909964,-6.5534964,-7.192168,-0.09060567
2222,-7.755625,-11.743905,-3.3986912,-3.0407815,-6.5310154,-7.1110935,-0.087656274
2223,-7.8578887,-11.629373,-3.3779082,-3.0805452,-6.504373,-7.092264,-0.08640454
2224,-7.9690084,-11.431899,-3.3723283,-3.132095,-6.4065084,-7.072524,-0.0842426
2225,-8.0399475,-11.258695,-3.3514678,-3.1786187,-6.370023,-7.075101,-0.08291348
2226,-8.09777,-11.121207,-3.310172,-3.2325363,-6.3633943,-7.0684724,-0.08214459
2227,-8.08382,-11.003741,-3.214681,-3.243489,-6.318195,-7.0428047,-0.08577323
2228,-7.9726133,-10.818317,-3.0605032,-3.1908765,-6.2577686,-6.9628468,-0.09565954
2229,-7.8466325,-10.553663,-2.8681173,-3.084426,-6.1630387,-6.811476,-0.11225781
2230,-7.776065,-10.215519,-2.6842678,-3.0831935,-6.0280194,-6.770206,-0.12567423
2231,-7.697164,-9.933492,-2.4891565,-3.0540974,-5.933492,-6.736228,-0.14442949
2232,-7.6484194,-9.656232,-2.2831848,-3.0717592,-5.828107,-6.7519364,-0.16599737
2233,-7.6545467,-9.34986,-2.064702,-3.1193905,-5.7092338,-6.8088446,-0.19360912
2234,-7.695173,-9.109236,-1.8582586,-3.2156804,-5.675641,-6.913922,-0.22446935
2235,-7.735488,-8.739394,-1.6300194,-3.2772367,-5.6612697,-7.0499415,-0.27259764
2236,-7.8333817,-8.29432,-1.3128741,-3.333626,-5.6322103,-7.309944,-0.37049118
2237,-7.895205,-7.879579,-0.85321003,-3.3590689,-5.7780156,-7.731139,-0.6256704
2238,-8.012426,-7.699927,-0.54660636,-3.5055907,-5.8542237,-8.250708,-0.9489509
2239,-8.104335,-7.6121473,-0.3943737,-3.6170301,-5.916835,-8.580897,-1.2195688
2240,-8.1332035,-7.5433607,-0.31289107,-3.8451176,-5.9769535,-8.769922,-1.4115244
2241,-8.163352,-7.553978,-0.27272648,-3.900656,-6.046164,-8.8742895,-1.5363984
2242,-8.165908,-7.5877814,-0.24403189,-3.91786,-6.1034083,-8.978406,-1.6424693
2243,-8.169622,-7.6071196,-0.21258874,-3.9430583,-6.1676674,-9.126652,-1.777042
2244,-8.122105,-7.5986648,-0.18460292,-4.0097995,-6.2568684,-9.266634,-1.9131213
2245,-8.058051,-7.6166434,-0.16351949,-4.0766053,-6.347113,-9.409614,-2.0307066
2246,-8.013137,-7.6342297,-0.13813618,-4.176222,-6.429152,-9.583449,-2.19673
2247,-8.031615,-7.5745826,-0.12927102,-4.2132554,-6.35974,-9.57849,-2.2650132
2248,-8.068343,-7.4863095,-0.11521584,-4.165997,-6.3847466,-9.615216,-2.400372
2249,-8.107386,-7.470666,-0.09957229,-4.129845,-6.472619,-9.755822,-2.5741825
2250,-8.181835,-7.4474607,-0.0802728,-4.1291003,-6.556835,-9.994335,-2.8351557
2251,-8.134427,-7.400053,-0.07192741,-4.069974,-6.65982,-10.0953665,-2.9938023
2252,-8.133549,-7.426518,-0.06323639,-4.067875,-6.8015175,-10.289799,-3.1669986
2253,-8.061314,-7.4363136,-0.057406817,-4.1006193,-6.920687,-10.420688,-3.288608
2254,-7.8567524,-7.501283,-0.055971086,-4.120668,-7.0325336,-10.55597,-3.314516
2255,-7.765202,-7.687077,-0.05035827,-4.2066083,-7.237859,-10.85114,-3.4236486
2256,-7.684601,-7.8721013,-0.043976225,-4.2959294,-7.448273,-11.137726,-3.5769353
2257,-7.579838,-7.9392147,-0.03687004,-4.3864794,-7.599369,-11.3884325,-3.7998106
2258,-7.519119,-7.950761,-0.032790963,-4.4273224,-7.690994,-11.536697,-3.9658964
2259,-7.549645,-7.95785,-0.028161079,-4.4576054,-7.8348017,-11.758629,-4.206506
2260,-7.58305,-7.961959,-0.02445673,-4.4802685,-7.999068,-11.981488,-4.454145
2261,-7.670197,-8.02176,-0.021759337,-4.508822,-8.185822,-12.213167,-4.663361
2262,-7.746446,-8.051134,-0.019883852,-4.5225725,-8.340197,-12.394884,-4.8494725
2263,-7.81738,-8.057615,-0.01855203,-4.5314927,-8.448239,-12.526364,-5.008786
2264,-7.8686686,-8.087419,-0.01710622,-4.5735035,-8.532731,-12.677262,-5.1587086
2265,-7.8637767,-8.117682,-0.01612033,-4.604744,-8.605965,-12.793465,-5.27491
2266,-7.8279276,-8.140428,-0.015427549,-4.620652,-8.679493,-12.894334,-5.3816385
2267,-7.7902493,-8.194547,-0.014859019,-4.6454744,-8.757047,-12.9875145,-5.4504056
2268,-7.811161,-8.199833,-0.014285673,-4.660526,-8.850224,-13.10413,-5.5474887
2269,-7.813897,-8.202568,-0.013115566,-4.7335744,-8.884209,-13.227959,-5.679131
2270,-7.787961,-8.213742,-0.012570561,-4.760861,-8.91882,-13.325069,-5.7723365
2271,-7.7758265,-8.226997,-0.012154534,-4.782418,-8.937935,-13.394967,-5.8480935
2272,-7.756033,-8.240408,-0.011892722,-4.79241,-8.965017,-13.465018,-5.911308
2273,-7.765081,-8.294377,-0.011175077,-4.852728,-9.018988,-13.581488,-5.987738
2274,-7.6169667,-8.294702,-0.011498984,-4.8047113,-9.093531,-13.632593,-6.037866
2275,-7.390234,-8.333593,-0.011327342,-4.812352,-9.1636715,-13.745702,-6.132421
2276,-7.178889,-8.38592,-0.010919788,-4.854426,-9.217952,-13.882014,-6.226739
2277,-6.9991875,-8.452312,-0.01090623,-4.8519692,-9.311689,-14.03825,-6.3107104
2278,-6.9149714,-8.514582,-0.010675468,-4.8688297,-9.397396,-14.182552,-6.4013004
2279,-6.936146,-8.553334,-0.010364896,-4.889027,-9.4478655,-14.295521,-6.477162
2280,-7.0704937,-8.58026,-0.009947137,-4.9135113,-9.48651,-14.384947,-6.5451045
2281,-7.4078503,-8.587538,-0.009412579,-4.941786,-9.525038,-14.450819,-6.6002345
2282,-7.749059,-8.62992,-0.008824727,-4.991491,-9.583043,-14.536167,-6.6367555
2283,-7.9730535,-8.730865,-0.008207532,-5.063139,-9.660551,-14.644927,-6.6625047
2284,-8.103401,-8.863167,-0.007698169,-5.132455,-9.769417,-14.781136,-6.6727376
2285,-8.140002,-9.0345335,-0.0071899663,-5.2178845,-9.929065,-14.890005,-6.656605
2286,-8.139621,-9.155247,-0.006809118,-5.285862,-10.045875,-14.975559,-6.6591535
2287,-8.135531,-9.186314,-0.0066256193,-5.3203464,-10.049597,-15.006626,-6.665806
2288,-8.164799,-9.178472,-0.0065956186,-5.3222694,-10.030035,-15.026128,-6.676518
2289,-8.227047,-9.193845,-0.006344434,-5.361569,-10.04541,-15.088376,-6.7104464
2290,-8.292715,-9.364984,-0.005606903,-5.5058503,-10.181388,-15.28295,-6.764396
2291,-8.296161,-9.5129595,-0.0051462525,-5.616474,-10.290302,-15.399677,-6.7785835
2292,-8.288284,-9.551956,-0.0050814888,-5.636673,-10.313675,-15.426956,-6.76973
2293,-8.290433,-9.485747,-0.0052774083,-5.586088,-10.243559,-15.364652,-6.7669964
2294,-8.329721,-9.372693,-0.005503153,-5.5238132,-10.150035,-15.302378,-6.783823
2295,-8.398231,-9.286903,-0.005652278,-5.482458,-10.060342,-15.251746,-6.7976446
2296,-8.48421,-9.236164,-0.0056943595,-5.4629693,-10.021321,-15.251788,-6.8230767
2297,-8.5544195,-9.239966,-0.0055907792,-5.4794674,-10.02903,-15.267309,-6.840552
2298,-8.603152,-9.271121,-0.005495302,-5.4993916,-10.040654,-15.282839,-6.840456
2299,-8.638242,-9.3062105,-0.005427759,-5.512751,-10.071835,-15.317927,-6.8423414
2300,-8.690749,-9.395827,-0.0052012526,-5.557691,-10.161451,-15.430983,-6.868482
2301,-8.717838,-9.477604,-0.0049469443,-5.6170073,-10.211978,-15.524478,-6.885806
2302,-8.742976,-9.575007,-0.004694856,-5.6797433,-10.27032,-15.629696,-6.902155
2303,-8.756278,-9.723075,-0.004325073,-5.783866,-10.379324,-15.762137,-6.91741
2304,-8.738375,-9.855562,-0.0039994717,-5.89243,-10.464936,-15.851655,-6.918061
2305,-8.64655,-9.875065,-0.003970508,-5.9090014,-10.457095,-15.863345,-6.916079
2306,-8.552965,-9.801012,-0.004136822,-5.861316,-10.383042,-15.801012,-6.90648
2307,-8.498362,-9.750315,-0.004221217,-5.834056,-10.332346,-15.769847,-6.91633
2308,-8.478841,-9.762043,-0.004231333,-5.8277187,-10.344074,-15.812825,-6.9280586
2309,-8.464967,-9.816529,-0.0040293937,-5.886112,-10.382935,-15.898561,-6.962037
2310,-8.445295,-9.839827,-0.0038887677,-5.9377275,-10.371076,-15.902325,-6.9658027
2311,-8.380977,-9.777462,-0.004024247,-5.903196,-10.300899,-15.836056,-6.9425006
2312,-8.306871,-9.76195,-0.0041377796,-5.8725476,-10.269763,-15.808825,-6.9338255
2313,-8.230782,-9.77375,-0.00421978,-5.850657,-10.25422,-15.828438,-6.9339075
2314,-8.222847,-9.797066,-0.004097501,-5.884227,-10.2619095,-15.898628,-6.9621053
2315,-8.316326,-9.871015,-0.0038277358,-5.964033,-10.320233,-15.99992,-6.989179
2316,-8.38451,-9.929431,-0.003650286,-6.0229373,-10.355212,-16.066149,-6.999744
2317,-8.3513365,-9.921649,-0.003680377,-6.0298038,-10.320086,-16.011492,-6.959735
2318,-8.3768,-9.906096,-0.0037524684,-6.025481,-10.335783,-15.941252,-6.891447
2319,-8.417652,-9.905933,-0.0035890297,-6.096118,-10.33562,-15.933275,-6.8805413
2320,-8.4408245,-10.007232,-0.0033244856,-6.2223177,-10.4095745,-16.030666,-6.8656287
2321,-8.419341,-10.022859,-0.0033261003,-6.239898,-10.397857,-16.011137,-6.835357
2322,-8.3568945,-9.976036,-0.0033787284,-6.235555,-10.331503,-15.952598,-6.811972
2323,-8.234103,-9.878635,-0.00363557,-6.1528053,-10.198948,-15.816134,-6.770237
2324,-7.990559,-9.726886,-0.004229417,-5.9654117,-9.937823,-15.621418,-6.719073
2325,-7.627983,-9.65728,-0.004936042,-5.797417,-9.752983,-15.512749,-6.661186
2326,-7.464153,-9.546185,-0.0051686596,-5.7624927,-9.610638,-15.411419,-6.6453056
2327,-7.425969,-9.493353,-0.0050711846,-5.800482,-9.544134,-15.383977,-6.6535096
2328,-7.549798,-9.483393,-0.0048767435,-5.8493605,-9.489252,-15.379877,-6.6415963
2329,-7.8072724,-9.500632,-0.0045382082,-5.9273906,-9.451805,-15.402976,-6.643699
2330,-8.021922,-9.482859,-0.0043426733,-5.982858,-9.38325,-15.351998,-6.6278787
2331,-8.133285,-9.449692,-0.004378832,-5.989975,-9.301255,-15.234847,-6.570055
2332,-8.229145,-9.420552,-0.0045357533,-5.960835,-9.238912,-15.102192,-6.5006304
2333,-8.325134,-9.311464,-0.004821581,-5.8825097,-9.164978,-14.930604,-6.4474483
2334,-8.356584,-9.296039,-0.005021103,-5.862445,-9.092912,-14.817522,-6.362687
2335,-8.376324,-9.264997,-0.005230432,-5.8316474,-9.036481,-14.716168,-6.298443
2336,-8.357011,-9.216386,-0.0054480154,-5.7954874,-8.985916,-14.638261,-6.2491007
2337,-8.199126,-9.203033,-0.0057672546,-5.777496,-8.896392,-14.521392,-6.146392
2338,-7.986609,-9.15067,-0.0061384104,-5.748082,-8.7952,-14.38895,-6.060826
2339,-7.89315,-9.08651,-0.006430515,-5.732505,-8.684166,-14.244713,-5.9856787
2340,-7.850442,-9.037942,-0.0066916817,-5.734963,-8.561379,-14.088723,-5.900614
2341,-7.897548,-9.016689,-0.0069229077,-5.7298236,-8.483485,-13.983485,-5.825771
2342,-7.8665338,-9.00911,-0.007158809,-5.734942,-8.405596,-13.8860655,-5.7533746
2343,-7.796478,-9.0015545,-0.0074152416,-5.7464294,-8.325774,-13.800384,-5.6792903
2344,-7.724556,-8.9979925,-0.0077594374,-5.7599564,-8.226509,-13.695258,-5.587593
2345,-7.6721244,-8.990483,-0.00806187,-5.7812557,-8.131108,-13.590093,-5.5068407
2346,-7.6293917,-8.982906,-0.008297981,-5.8283668,-8.020018,-13.496581,-5.4309053
2347,-7.682162,-8.955599,-0.0083340425,-5.879186,-7.9243507,-13.434115,-5.392855
2348,-7.863721,-8.935986,-0.008252005,-5.943556,-7.8324704,-13.402783,-5.364209
2349,-8.076532,-8.90661,-0.008172617,-6.0247746,-7.767938,-13.34411,-5.328729
2350,-8.223224,-8.887286,-0.008380143,-6.082599,-7.6958804,-13.2661915,-5.2591133
2351,-8.189091,-8.870731,-0.0094028935,-6.0972934,-7.548465,-13.103152,-5.089237
2352,-8.1516285,-8.8391285,-0.011004095,-6.072527,-7.3684263,-12.917254,-4.8833184
2353,-8.148821,-8.7992115,-0.012101684,-6.107805,-7.2122974,-12.785541,-4.753312
2354,-8.18663,-8.782333,-0.0128020635,-6.213973,-7.1485443,-12.762803,-4.656601
2355,-8.284172,-8.868157,-0.012688631,-6.458001,-7.161126,-12.934564,-4.6184015
2356,-7.621462,-8.617558,-0.019900331,-5.9144335,-6.771853,-12.230839,-4.187625
2357,-0.2473684,-5.182915,-2.7642133,-1.9094785,-8.843072,-8.343071,-6.2297893
2358,-0.18166433,-4.9824452,-2.9150627,-2.2754142,-8.712914,-8.283226,-6.271508
2359,-0.13955478,-5.047758,-3.1571333,-2.534088,-8.829009,-8.438383,-6.4461956
2360,-0.11138654,-5.162656,-3.365781,-2.7564054,-8.982968,-8.639218,-6.6275005
2361,-0.08949702,-5.2789526,-3.5719187,-2.9742627,-9.161763,-8.857075,-6.8336377
2362,-0.074481465,-5.365009,-3.7595403,-3.1540725,-9.279072,-9.013447,-7.001727
2363,-0.06355405,-5.444413,-3.9209769,-3.311601,-9.370196,-9.13582,-7.1514444
2364,-0.055573218,-5.5072327,-4.054108,-3.448639,-9.444735,-9.233796,-7.2884846
2365,-0.04925878,-5.5648837,-4.1742587,-3.5726962,-9.514103,-9.303165,-7.4125404
2366,-0.044491384,-5.601132,-4.276913,-3.6792572,-9.577695,-9.366759,-7.5230064
2367,-0.040334992,-5.6379914,-4.3762727,-3.7825232,-9.637991,-9.427055,-7.622365
2368,-0.03688822,-5.6677475,-4.472436,-3.87478,-9.695091,-9.484155,-7.7185287
2369,-0.033962563,-5.6902127,-4.5652137,-3.9597437,-9.752713,-9.526151,-7.8074
2370,-0.03144781,-5.6994166,-4.656448,-4.0392604,-9.78926,-9.570511,-7.890823
2371,-0.02932193,-5.7070565,-4.738306,-4.1133056,-9.835962,-9.6094,-7.9687767
2372,-0.02761713,-5.719023,-4.8088665,-4.1760545,-9.87918,-9.636992,-8.035431
2373,-0.02617187,-5.717578,-4.8699217,-4.237109,-9.91289,-9.66289,-8.084765
2374,-0.024797617,-5.7201104,-4.9310474,-4.298235,-9.954485,-9.704485,-8.134172
2375,-0.023572065,-5.726697,-4.9884157,-4.355603,-9.992323,-9.734509,-8.172009
2376,-0.022422139,-5.729453,-5.04586,-4.4130473,-10.049768,-9.760703,-8.221641
2377,-0.021526055,-5.732464,-5.095745,-4.459027,-10.076216,-9.779338,-8.248088
2378,-0.02073958,-5.729724,-5.1398807,-4.5031633,-10.120349,-9.807849,-8.292223
2379,-0.02017617,-5.715489,-5.180334,-4.535803,-10.137364,-9.809238,-8.332676
2380,-0.01968025,-5.7032743,-5.222807,-4.56265,-10.148587,-9.812649,-8.367336
2381,-0.019176675,-5.698864,-5.2574587,-4.5933957,-10.159802,-9.823864,-8.401989
2382,-0.018643843,-5.690519,-5.2959876,-4.628019,-10.182706,-9.831143,-8.440518
2383,-0.018236209,-5.6764393,-5.328783,-4.656908,-10.199877,-9.840502,-8.473314
2384,-0.017920977,-5.6663585,-5.3577647,-4.678077,-10.213234,-9.8460455,-8.502296
2385,-0.017577572,-5.654296,-5.392577,-4.7011714,-10.224609,-9.849609,-8.529297
2386,-0.017376075,-5.6345634,-5.411907,-4.720501,-10.228313,-9.845501,-8.564251
2387,-0.017057473,-5.630339,-5.4389324,-4.74362,-10.239714,-9.849089,-8.591276
2388,-0.016873598,-5.61453,-5.462186,-4.759061,-10.247342,-9.848905,-8.614531
2389,-0.016628606,-5.5986595,-5.493191,-4.778347,-10.247097,-9.856472,-8.645536
2390,-0.0165694,-5.5751634,-5.5126624,-4.7861004,-10.227507,-9.844694,-8.6650095
2391,-0.016373677,-5.57692,-5.5300446,-4.7995763,-10.2331705,-9.8581705,-8.686296
2392,-0.016022751,-5.582429,-5.5589914,-4.8246155,-10.246491,-9.879304,-8.723055
2393,-0.015832404,-5.576379,-5.584192,-4.8380966,-10.256066,-9.904504,-8.756067
2394,-0.015784083,-5.5646124,-5.599768,-4.841955,-10.252112,-9.90055,-8.783362
2395,-0.015751686,-5.548955,-5.6153607,-4.8458285,-10.236455,-9.90833,-8.81458
2396,-0.015658865,-5.5430017,-5.6328464,-4.851595,-10.242221,-9.921909,-8.851597
2397,-0.015699858,-5.5239997,-5.6490006,-4.8482184,-10.231031,-9.926344,-8.879469
2398,-0.015849423,-5.498271,-5.6584272,-4.838114,-10.220927,-9.924053,-8.908427
2399,-0.016016752,-5.4745126,-5.665919,-4.826074,-10.201076,-9.919826,-8.943262
2400,-0.016267534,-5.445955,-5.668611,-4.8092356,-10.164705,-9.906893,-8.969392
2401,-0.016517466,-5.416908,-5.6747203,-4.791908,-10.147377,-9.9051895,-8.998939
2402,-0.01669297,-5.3907166,-5.683685,-4.781341,-10.125092,-9.898529,-9.031342
2403,-0.016952468,-5.3626556,-5.6868744,-4.764999,-10.100938,-9.882187,-9.061874
2404,-0.017231375,-5.3316846,-5.683247,-4.751606,-10.066063,-9.870747,-9.085591
2405,-0.017474875,-5.3006783,-5.681537,-4.742084,-10.037007,-9.857318,-9.115131
2406,-0.017675363,-5.267676,-5.681738,-4.7383785,-10.002051,-9.853613,-9.150488
2407,-0.017916605,-5.234715,-5.6819787,-4.730807,-9.974948,-9.842135,-9.181979
2408,-0.018146677,-5.2115088,-5.682209,-4.7193184,-9.9400215,-9.834553,-9.205647
2409,-0.018410133,-5.1766148,-5.6805196,-4.712746,-9.907082,-9.821144,-9.223489
2410,-0.018640928,-5.1475477,-5.682703,-4.7051644,-9.889735,-9.8155155,-9.245204
2411,-0.018957179,-5.118567,-5.675207,-4.6927853,-9.874426,-9.796301,-9.253333
2412,-0.019175036,-5.0953474,-5.6715183,-4.6861672,-9.859018,-9.788706,-9.269176
2413,-0.019364256,-5.0720987,-5.6668253,-4.683427,-9.843583,-9.777176,-9.28499
2414,-0.019705597,-5.049979,-5.647635,-4.6700964,-9.820487,-9.746268,-9.281425
2415,-0.019749552,-5.050023,-5.6359606,-4.6701403,-9.808812,-9.726781,-9.273656
2416,-0.019692956,-5.050943,-5.622232,-4.6808257,-9.812661,-9.722818,-9.265787
2417,-0.01978998,-5.035415,-5.6086574,-4.6867824,-9.808852,-9.719008,-9.265884
2418,-0.019849926,-5.0276623,-5.6048107,-4.687575,-9.797194,-9.703443,-9.269851
2419,-0.01984342,-5.032539,-5.605781,-4.6846385,-9.781562,-9.695624,-9.262032
2420,-0.01980445,-5.0334764,-5.612578,-4.685576,-9.7619915,-9.6838665,-9.265899
2421,-0.019984912,-5.027797,-5.6059227,-4.673549,-9.738735,-9.6645155,-9.25436
2422,-0.020101182,-5.0210776,-5.6021323,-4.6678066,-9.727133,-9.641195,-9.254477
2423,-0.020192286,-5.018483,-5.596364,-4.662526,-9.719411,-9.63738,-9.250662
2424,-0.020463524,-4.9977584,-5.5868697,-4.653032,-9.704057,-9.614214,-9.258745
2425,-0.020594208,-4.9812875,-5.586024,-4.6514535,-9.700281,-9.614345,-9.28622
2426,-0.020939928,-4.960637,-5.572698,-4.6364183,-9.685002,-9.599066,-9.302191
2427,-0.021256605,-4.943132,-5.564225,-4.6208663,-9.665788,-9.572039,-9.314226
2428,-0.021573864,-4.9256263,-5.5557537,-4.6055584,-9.6543865,-9.5606365,-9.330169
2429,-0.021867223,-4.90883,-5.551164,-4.5909595,-9.650773,-9.553118,-9.346088
